e4d7,e891ab,葫
e4d8,e892ad,蒭
e4d9,e891ae,葮
e4da,e89282,蒂
e4db,e891a9,葩
e4dc,e89186,葆
e4dd,e890ac,萬
e4de,e891af,葯
e4e0,e890b5,萵
e4e1,e8938a,蓊
e4e2,e891a2,葢
e4e3,e892b9,蒹
e4e4,e892bf,蒿
e4e5,e8929f,蒟
e4e6,e89399,蓙
e4e7,e8938d,蓍
e4e8,e892bb,蒻
e4e9,e8939a,蓚
e4ea,e89390,蓐
e4eb,e89381,蓁
e4ec,e89386,蓆
e4ed,e89396,蓖
e4ee,e892a1,蒡
e4ef,e894a1,蔡
e4f0,e893bf,蓿
e4f1,e893b4,蓴
e4f2,e89497,蔗
e4f3,e89498,蔘
e4f4,e894ac,蔬
e4f5,e8949f,蔟
e4f6,e89495,蔕
e4f7,e89494,蔔
e4f8,e893bc,蓼
e4f9,e89580,蕀
e4fa,e895a3,蕣
e4fb,e89598,蕘
e4fc,e89588,蕈
e540,e89581,蕁
e541,e89882,蘂
e542,e8958b,蕋
e543,e89595,蕕
e544,e89680,薀
e545,e896a4,薤
e546,e89688,薈
e547,e89691,薑
e548,e8968a,薊
e549,e896a8,薨
e54a,e895ad,蕭
e54b,e89694,薔
e54c,e8969b,薛
e54d,e897aa,藪
e54e,e89687,薇
e54f,e8969c,薜
e550,e895b7,蕷
e551,e895be,蕾
e552,e89690,薐
e553,e89789,藉
e554,e896ba,薺
e555,e8978f,藏
e556,e896b9,薹
e557,e89790,藐
e558,e89795,藕
e559,e8979d,藝
e55a,e897a5,藥
e55b,e8979c,藜
e55c,e897b9,藹
e55d,e8988a,蘊
e55e,e89893,蘓
e55f,e8988b,蘋
e561,e897ba,藺
e562,e89886,蘆
e564,e8989a,蘚
e565,e898b0,蘰
e566,e898bf,蘿
e567,e8998d,虍
e568,e4b995,乕
e569,e89994,虔
e56a,e8999f,號
e56b,e899a7,虧
e56c,e899b1,虱
e56d,e89a93,蚓
e56e,e89aa3,蚣
e56f,e89aa9,蚩
e570,e89aaa,蚪
e571,e89a8b,蚋
e572,e89a8c,蚌
e573,e89ab6,蚶
e574,e89aaf,蚯
e575,e89b84,蛄
e576,e89b86,蛆
e577,e89ab0,蚰
e578,e89b89,蛉
e579,e8a0a3,蠣
e57a,e89aab,蚫
e57b,e89b94,蛔
e57c,e89b9e,蛞
e57d,e89ba9,蛩
e57e,e89bac,蛬
e580,e89b9f,蛟
e581,e89b9b,蛛
e582,e89baf,蛯
e583,e89c92,蜒
e584,e89c86,蜆
e585,e89c88,蜈
e586,e89c80,蜀
e587,e89c83,蜃
e588,e89bbb,蛻
e589,e89c91,蜑
e58a,e89c89,蜉
e58b,e89c8d,蜍
e58c,e89bb9,蛹
e58d,e89c8a,蜊
e58e,e89cb4,蜴
e58f,e89cbf,蜿
e590,e89cb7,蜷
e591,e89cbb,蜻
e592,e89ca5,蜥
e593,e89ca9,蜩
e594,e89c9a,蜚
e595,e89da0,蝠
e596,e89d9f,蝟
e597,e89db8,蝸
e598,e89d8c,蝌
e599,e89d8e,蝎
e59a,e89db4,蝴
e59b,e89d97,蝗
e59c,e89da8,蝨
e59d,e89dae,蝮
e59e,e89d99,蝙
e59f,e89d93,蝓
e5a0,e89da3,蝣
e5a1,e89daa,蝪
e5a2,e8a085,蠅
e5a3,e89ea2,螢
e5a4,e89e9f,螟
e5a5,e89e82,螂
e5a6,e89eaf,螯
e5a7,e89f8b,蟋
e5a8,e89ebd,螽
e5a9,e89f80,蟀
e5ab,e99b96,雖
e5ac,e89eab,螫
e5ad,e89f84,蟄
e5ae,e89eb3,螳
e5af,e89f87,蟇
e5b0,e89f86,蟆
e5b1,e89ebb,螻
e5b2,e89faf,蟯
e5b3,e89fb2,蟲
e5b4,e89fa0,蟠
e5b6,e8a08d,蠍
e5b7,e89fbe,蟾
e5b8,e89fb6,蟶
e5b9,e89fb7,蟷
e5ba,e8a08e,蠎
e5bb,e89f92,蟒
e5bc,e8a091,蠑
e5bd,e8a096,蠖
e5be,e8a095,蠕
e5bf,e8a0a2,蠢
e5c0,e8a0a1,蠡
e5c1,e8a0b1,蠱
e5c2,e8a0b6,蠶
e5c3,e8a0b9,蠹
e5c4,e8a0a7,蠧
e5c5,e8a0bb,蠻
e5c6,e8a184,衄
e5c7,e8a182,衂
e5c8,e8a192,衒
e5c9,e8a199,衙
e5ca,e8a19e,衞
e5cb,e8a1a2,衢
e5cc,e8a1ab,衫
e5cd,e8a281,袁
e5ce,e8a1be,衾
e5cf,e8a29e,袞
e5d0,e8a1b5,衵
e5d1,e8a1bd,衽
e5d2,e8a2b5,袵
e5d3,e8a1b2,衲
e5d4,e8a282,袂
e5d5,e8a297,袗
e5d6,e8a292,袒
e5d7,e8a2ae,袮
e5d8,e8a299,袙
e5d9,e8a2a2,袢
e5da,e8a28d,袍
e5db,e8a2a4,袤
e5dd,e8a2bf,袿
e5de,e8a2b1,袱
e5df,e8a383,裃
e5e0,e8a384,裄
e5e1,e8a394,裔
e5e2,e8a398,裘
e5e3,e8a399,裙
e5e4,e8a39d,裝
e5e5,e8a3b9,裹
e5e6,e8a482,褂
e5e7,e8a3bc,裼
e5e8,e8a3b4,裴
e5e9,e8a3a8,裨
e5ea,e8a3b2,裲
e5eb,e8a484,褄
e5ec,e8a48c,褌
e5ed,e8a48a,褊
e5ee,e8a493,褓
e5ef,e8a583,襃
e5f0,e8a49e,褞
e5f1,e8a4a5,褥
e5f2,e8a4aa,褪
e5f3,e8a4ab,褫
e5f4,e8a581,襁
e5f5,e8a584,襄
e5f6,e8a4bb,褻
e5f7,e8a4b6,褶
e5f8,e8a4b8,褸
e5f9,e8a58c,襌
e5fa,e8a49d,褝
e5fb,e8a5a0,襠
e5fc,e8a59e,襞
e640,e8a5a6,襦
e641,e8a5a4,襤
e643,e8a5aa,襪
e644,e8a5af,襯
e645,e8a5b4,襴
e646,e8a5b7,襷
e647,e8a5be,襾
e648,e8a683,覃
e649,e8a688,覈
e64a,e8a68a,覊
e64b,e8a693,覓
e64c,e8a698,覘
e64d,e8a6a1,覡
e64e,e8a6a9,覩
e64f,e8a6a6,覦
e650,e8a6ac,覬
e651,e8a6af,覯
e652,e8a6b2,覲
e653,e8a6ba,覺
e654,e8a6bd,覽
e655,e8a6bf,覿
e656,e8a780,觀
e657,e8a79a,觚
e658,e8a79c,觜
e659,e8a79d,觝
e65a,e8a7a7,觧
e65b,e8a7b4,觴
e65c,e8a7b8,觸
e65d,e8a883,訃
e65e,e8a896,訖
e65f,e8a890,訐
e660,e8a88c,訌
e661,e8a89b,訛
e662,e8a89d,訝
e663,e8a8a5,訥
e664,e8a8b6,訶
e665,e8a981,詁
e666,e8a99b,詛
e667,e8a992,詒
e668,e8a986,詆
e669,e8a988,詈
e66a,e8a9bc,詼
e66b,e8a9ad,詭
e66c,e8a9ac,詬
e66d,e8a9a2,詢
e66e,e8aa85,誅
e66f,e8aa82,誂
e670,e8aa84,誄
e671,e8aaa8,誨
e672,e8aaa1,誡
e673,e8aa91,誑
e674,e8aaa5,誥
e675,e8aaa6,誦
e676,e8aa9a,誚
e677,e8aaa3,誣
e678,e8ab84,諄
e679,e8ab8d,諍
e67a,e8ab82,諂
e67b,e8ab9a,諚
e67c,e8abab,諫
e67d,e8abb3,諳
e67e,e8aba7,諧
e680,e8aba4,諤
e681,e8abb1,諱
e682,e8ac94,謔
e683,e8aba0,諠
e684,e8aba2,諢
e685,e8abb7,諷
e686,e8ab9e,諞
e687,e8ab9b,諛
e688,e8ac8c,謌
e689,e8ac87,謇
e68a,e8ac9a,謚
e68b,e8aba1,諡
e68c,e8ac96,謖
e68d,e8ac90,謐
e68e,e8ac97,謗
e68f,e8aca0,謠
e690,e8acb3,謳
e691,e99eab,鞫
e692,e8aca6,謦
e693,e8acab,謫
e694,e8acbe,謾
e695,e8aca8,謨
e696,e8ad81,譁
e697,e8ad8c,譌
e698,e8ad8f,譏
e699,e8ad8e,譎
e69a,e8ad89,證
e69b,e8ad96,譖
e69d,e8ad9a,譚
e69e,e8adab,譫
e69f,e8ad9f,譟
e6a0,e8adac,譬
e6a1,e8adaf,譯
e6a2,e8adb4,譴
e6a3,e8adbd,譽
e6a4,e8ae80,讀
e6a5,e8ae8c,讌
e6a6,e8ae8e,讎
e6a7,e8ae92,讒
e6a8,e8ae93,讓
e6a9,e8ae96,讖
e6aa,e8ae99,讙
e6ab,e8ae9a,讚
e6ac,e8b0ba,谺
e6ad,e8b181,豁
e6ae,e8b0bf,谿
e6af,e8b188,豈
e6b0,e8b18c,豌
e6b1,e8b18e,豎
e6b2,e8b190,豐
e6b3,e8b195,豕
e6b4,e8b1a2,豢
e6b5,e8b1ac,豬
e6b6,e8b1b8,豸
e6b7,e8b1ba,豺
e6b8,e8b282,貂
e6b9,e8b289,貉
e6ba,e8b285,貅
e6bb,e8b28a,貊
e6bc,e8b28d,貍
e6bd,e8b28e,貎
e6be,e8b294,貔
e6bf,e8b1bc,豼
e6c0,e8b298,貘
e6c3,e8b2aa,貪
e6c4,e8b2bd,貽
e6c5,e8b2b2,貲
e6c6,e8b2b3,貳
e6c7,e8b2ae,貮
e6c8,e8b2b6,貶
e6c9,e8b388,賈
e6ca,e8b381,賁
e6cb,e8b3a4,賤
e6cc,e8b3a3,賣
e6cd,e8b39a,賚
e6ce,e8b3bd,賽
e6cf,e8b3ba,賺
e6d0,e8b3bb,賻
e6d1,e8b484,贄
e6d2,e8b485,贅
e6d3,e8b48a,贊
e6d4,e8b487,贇
e6d5,e8b48f,贏
e6d6,e8b48d,贍
e6d7,e8b490,贐
e6d8,e9bd8e,齎
e6d9,e8b493,贓
e6da,e8b38d,賍
e6db,e8b494,贔
e6dc,e8b496,贖
e6dd,e8b5a7,赧
e6de,e8b5ad,赭
e6df,e8b5b1,赱
e6e0,e8b5b3,赳
e6e1,e8b681,趁
e6e2,e8b699,趙
e6e3,e8b782,跂
e6e4,e8b6be,趾
e6e5,e8b6ba,趺
e6e6,e8b78f,跏
e6e7,e8b79a,跚
e6e8,e8b796,跖
e6e9,e8b78c,跌
e6ea,e8b79b,跛
e6eb,e8b78b,跋
e6ec,e8b7aa,跪
e6ed,e8b7ab,跫
e6ee,e8b79f,跟
e6ef,e8b7a3,跣
e6f0,e8b7bc,跼
e6f1,e8b888,踈
e6f2,e8b889,踉
e6f4,e8b89d,踝
e6f5,e8b89e,踞
e6f6,e8b890,踐
e6f7,e8b89f,踟
e6f8,e8b982,蹂
e6f9,e8b8b5,踵
e6fa,e8b8b0,踰
e6fb,e8b8b4,踴
e6fc,e8b98a,蹊
e740,e8b987,蹇
e741,e8b989,蹉
e742,e8b98c,蹌
e743,e8b990,蹐
e744,e8b988,蹈
e745,e8b999,蹙
e746,e8b9a4,蹤
e747,e8b9a0,蹠
e748,e8b8aa,踪
e749,e8b9a3,蹣
e74a,e8b995,蹕
e74b,e8b9b6,蹶
e74c,e8b9b2,蹲
e74d,e8b9bc,蹼
e74e,e8ba81,躁
e74f,e8ba87,躇
e750,e8ba85,躅
e751,e8ba84,躄
e752,e8ba8b,躋
e753,e8ba8a,躊
e754,e8ba93,躓
e755,e8ba91,躑
e756,e8ba94,躔
e757,e8ba99,躙
e758,e8baaa,躪
e759,e8baa1,躡
e75a,e8baac,躬
e75b,e8bab0,躰
e75c,e8bb86,軆
e75d,e8bab1,躱
e75e,e8babe,躾
e760,e8bb88,軈
e761,e8bb8b,軋
e762,e8bb9b,軛
e764,e8bbbc,軼
e765,e8bbbb,軻
e766,e8bbab,軫
e767,e8bbbe,軾
e768,e8bc8a,輊
e769,e8bc85,輅
e76a,e8bc95,輕
e76b,e8bc92,輒
e76c,e8bc99,輙
e76d,e8bc93,輓
e76e,e8bc9c,輜
e76f,e8bc9f,輟
e770,e8bc9b,輛
e771,e8bc8c,輌
e772,e8bca6,輦
e773,e8bcb3,輳
e774,e8bcbb,輻
e776,e8bd85,轅
e777,e8bd82,轂
e778,e8bcbe,輾
e779,e8bd8c,轌
e77a,e8bd89,轉
e77b,e8bd86,轆
e77c,e8bd8e,轎
e77d,e8bd97,轗
e77e,e8bd9c,轜
e780,e8bda2,轢
e781,e8bda3,轣
e782,e8bda4,轤
e783,e8be9c,辜
e784,e8be9f,辟
e785,e8bea3,辣
e786,e8bead,辭
e787,e8beaf,辯
e788,e8beb7,辷
e789,e8bf9a,迚
e78a,e8bfa5,迥
e78b,e8bfa2,迢
e78c,e8bfaa,迪
e78d,e8bfaf,迯
e78e,e98287,邇
e78f,e8bfb4,迴
e790,e98085,逅
e791,e8bfb9,迹
e792,e8bfba,迺
e793,e98091,逑
e794,e98095,逕
e795,e980a1,逡
e796,e9808d,逍
e797,e9809e,逞
e798,e98096,逖
e799,e9808b,逋
e79b,e980b6,逶
e79c,e980b5,逵
e79d,e980b9,逹
e79e,e8bfb8,迸
e79f,e9818f,遏
e7a0,e98190,遐
e7a1,e98191,遑
e7a2,e98192,遒
e7a3,e9808e,逎
e7a4,e98189,遉
e7a5,e980be,逾
e7a6,e98196,遖
e7a7,e98198,遘
e7a8,e9819e,遞
e7a9,e981a8,遨
e7aa,e981af,遯
e7ab,e981b6,遶
e7ac,e99aa8,隨
e7ad,e981b2,遲
e7ae,e98282,邂
e7af,e981bd,遽
e7b0,e98281,邁
e7b1,e98280,邀
e7b2,e9828a,邊
e7b3,e98289,邉
e7b4,e9828f,邏
e7b5,e982a8,邨
e7b6,e982af,邯
e7b7,e982b1,邱
e7b8,e982b5,邵
e7b9,e983a2,郢
e7ba,e983a4,郤
e7bb,e68988,扈
e7bc,e9839b,郛
e7bd,e98482,鄂
e7be,e98492,鄒
e7bf,e98499,鄙
e7c0,e984b2,鄲
e7c1,e984b0,鄰
e7c2,e9858a,酊
e7c3,e98596,酖
e7c4,e98598,酘
e7c5,e985a3,酣
e7c6,e985a5,酥
e7c7,e985a9,酩
e7c8,e985b3,酳
e7c9,e985b2,酲
e7ca,e9868b,醋
e7cb,e98689,醉
e7cc,e98682,醂
e7cd,e986a2,醢
e7ce,e986ab,醫
e7cf,e986af,醯
e7d0,e986aa,醪
e7d1,e986b5,醵
e7d2,e986b4,醴
e7d3,e986ba,醺
e7d4,e98780,釀
e7d5,e98781,釁
e7d6,e98789,釉
e7d7,e9878b,釋
e7d8,e98790,釐
e7da,e9879f,釟
e7db,e987a1,釡
e7dc,e9879b,釛
e7dd,e987bc,釼
e7de,e987b5,釵
e7e0,e9889e,鈞
e7e1,e987bf,釿
e7e2,e98894,鈔
e7e4,e98895,鈕
e7e5,e98891,鈑
e7e6,e9899e,鉞
e7e7,e98997,鉗
e7e8,e98985,鉅
e7e9,e98989,鉉
e7ea,e989a4,鉤
e7eb,e98988,鉈
e7ec,e98a95,銕
e7ed,e988bf,鈿
e7ee,e9898b,鉋
e7ef,e98990,鉐
e7f0,e98a9c,銜
e7f1,e98a96,銖
e7f2,e98a93,銓
e7f3,e98a9b,銛
e7f5,e98b8f,鋏
e7f6,e98ab9,銹
e7f7,e98ab7,銷
e7f8,e98ba9,鋩
e7f9,e98c8f,錏
e7fa,e98bba,鋺
e7fc,e98cae,錮
e840,e98c99,錙
e841,e98ca2,錢
e842,e98c9a,錚
e843,e98ca3,錣
e844,e98cba,錺
e845,e98cb5,錵
e846,e98cbb,錻
e847,e98d9c,鍜
e848,e98da0,鍠
e849,e98dbc,鍼
e84a,e98dae,鍮
e84c,e98eb0,鎰
e84d,e98eac,鎬
e84e,e98ead,鎭
e84f,e98e94,鎔
e850,e98eb9,鎹
e851,e98f96,鏖
e852,e98f97,鏗
e853,e98fa8,鏨
e855,e98f98,鏘
e856,e98f83,鏃
e857,e98f9d,鏝
e858,e98f90,鏐
e859,e98f88,鏈
e85a,e98fa4,鏤
e85b,e9909a,鐚
e85c,e99094,鐔
e85e,e99083,鐃
e860,e99090,鐐
e861,e990b6,鐶
e862,e990ab,鐫
e863,e990b5,鐵
e864,e990a1,鐡
e865,e990ba,鐺
e866,e99181,鑁
e867,e99192,鑒
e868,e99184,鑄
e869,e9919b,鑛
e86a,e991a0,鑠
e86b,e991a2,鑢
e86c,e9919e,鑞
e86d,e991aa,鑪
e86f,e991b0,鑰
e870,e991b5,鑵
e871,e991b7,鑷
e872,e991bd,鑽
e873,e9919a,鑚
e874,e991bc,鑼
e875,e991be,鑾
e876,e99281,钁
e877,e991bf,鑿
e878,e99682,閂
e879,e99687,閇
e87a,e9968a,閊
e87b,e99694,閔
e87c,e99696,閖
e87d,e99698,閘
e87e,e99699,閙
e880,e996a0,閠
e881,e996a8,閨
e882,e996a7,閧
e883,e996ad,閭
e884,e996bc,閼
e885,e996bb,閻
e886,e996b9,閹
e887,e996be,閾
e888,e9978a,闊
e889,e6bfb6,濶
e88a,e99783,闃
e88b,e9978d,闍
e88c,e9978c,闌
e88d,e99795,闕
e88e,e99794,闔
e88f,e99796,闖
e890,e9979c,關
e891,e997a1,闡
e892,e997a5,闥
e893,e997a2,闢
e894,e998a1,阡
e895,e998a8,阨
e896,e998ae,阮
e897,e998af,阯
e898,e99982,陂
e899,e9998c,陌
e89b,e9998b,陋
e89c,e999b7,陷
e89d,e9999c,陜
e89e,e9999e,陞
e89f,e9999d,陝
e8a0,e9999f,陟
e8a2,e999b2,陲
e8a3,e999ac,陬
e8a4,e99a8d,隍
e8a5,e99a98,隘
e8a6,e99a95,隕
e8a7,e99a97,隗
e8a8,e99aaa,險
e8a9,e99aa7,隧
e8aa,e99ab1,隱
e8ab,e99ab2,隲
e8ac,e99ab0,隰
e8ad,e99ab4,隴
e8ae,e99ab6,隶
e8af,e99ab8,隸
e8b0,e99ab9,隹
e8b1,e99b8e,雎
e8b2,e99b8b,雋
e8b3,e99b89,雉
e8b4,e99b8d,雍
e8b5,e8a58d,襍
e8b6,e99b9c,雜
e8b7,e99c8d,霍
e8b8,e99b95,雕
e8b9,e99bb9,雹
e8ba,e99c84,霄
e8bb,e99c86,霆
e8bd,e99c93,霓
e8be,e99c8e,霎
e8bf,e99c91,霑
e8c0,e99c8f,霏
e8c1,e99c96,霖
e8c2,e99c99,霙
e8c3,e99ca4,霤
e8c5,e99cb0,霰
e8c6,e99cb9,霹
e8c7,e99cbd,霽
e8c8,e99cbe,霾
e8c9,e99d84,靄
e8ca,e99d86,靆
e8cb,e99d88,靈
e8cc,e99d82,靂
e8cd,e99d89,靉
e8ce,e99d9c,靜
e8cf,e99da0,靠
e8d1,e99da6,靦
e8d2,e99da8,靨
e8d3,e58b92,勒
e8d4,e99dab,靫
e8d5,e99db1,靱
e8d6,e99db9,靹
e8d7,e99e85,鞅
e8d8,e99dbc,靼
e8d9,e99e81,鞁
e8da,e99dba,靺
e8db,e99e86,鞆
e8dc,e99e8b,鞋
e8dd,e99e8f,鞏
e8de,e99e90,鞐
e8df,e99e9c,鞜
e8e0,e99ea8,鞨
e8e1,e99ea6,鞦
e8e2,e99ea3,鞣
e8e3,e99eb3,鞳
e8e4,e99eb4,鞴
e8e5,e99f83,韃
e8e6,e99f86,韆
e8e7,e99f88,韈
e8e8,e99f8b,韋
e8e9,e99f9c,韜
e8ea,e99fad,韭
e8ec,e99fb2,韲
e8ed,e7ab9f,竟
e8ee,e99fb6,韶
e8ef,e99fb5,韵
e8f0,e9a08f,頏
e8f1,e9a08c,頌
e8f2,e9a0b8,頸
e8f3,e9a0a4,頤
e8f4,e9a0a1,頡
e8f5,e9a0b7,頷
e8f6,e9a0bd,頽
e8f7,e9a186,顆
e8f8,e9a18f,顏
e8f9,e9a18b,顋
e8fa,e9a1ab,顫
e8fb,e9a1af,顯
e8fc,e9a1b0,顰
e940,e9a1b1,顱
e941,e9a1b4,顴
e942,e9a1b3,顳
e943,e9a2aa,颪
e944,e9a2af,颯
e945,e9a2b1,颱
e946,e9a2b6,颶
e947,e9a384,飄
e948,e9a383,飃
e949,e9a386,飆
e94a,e9a3a9,飩
e94b,e9a3ab,飫
e94c,e9a483,餃
e94d,e9a489,餉
e94e,e9a492,餒
e94f,e9a494,餔
e950,e9a498,餘
e951,e9a4a1,餡
e952,e9a49d,餝
e953,e9a49e,餞
e954,e9a4a4,餤
e955,e9a4a0,餠
e956,e9a4ac,餬
e957,e9a4ae,餮
e958,e9a4bd,餽
e959,e9a4be,餾
e95a,e9a582,饂
e95b,e9a589,饉
e95c,e9a585,饅
e95d,e9a590,饐
e95e,e9a58b,饋
e95f,e9a591,饑
e960,e9a592,饒
e961,e9a58c,饌
e962,e9a595,饕
e963,e9a697,馗
e964,e9a698,馘
e965,e9a6a5,馥
e966,e9a6ad,馭
e967,e9a6ae,馮
e969,e9a79f,駟
e96a,e9a79b,駛
e96b,e9a79d,駝
e96c,e9a798,駘
e96d,e9a791,駑
e96e,e9a7ad,駭
e96f,e9a7ae,駮
e970,e9a7b1,駱
e972,e9a7bb,駻
e973,e9a7b8,駸
e974,e9a881,騁
e975,e9a88f,騏
e976,e9a885,騅
e977,e9a7a2,駢
e978,e9a899,騙
e979,e9a8ab,騫
e97a,e9a8b7,騷
e97b,e9a985,驅
e97c,e9a982,驂
e97d,e9a980,驀
e97e,e9a983,驃
e980,e9a8be,騾
e981,e9a995,驕
e982,e9a98d,驍
e983,e9a99b,驛
e984,e9a997,驗
e985,e9a99f,驟
e986,e9a9a2,驢
e987,e9a9a5,驥
e988,e9a9a4,驤
e989,e9a9a9,驩
e98a,e9a9ab,驫
e98b,e9a9aa,驪
e98c,e9aaad,骭
e98d,e9aab0,骰
e98e,e9aabc,骼
e98f,e9ab80,髀
e990,e9ab8f,髏
e991,e9ab91,髑
e992,e9ab93,髓
e993,e9ab94,體
e994,e9ab9e,髞
e995,e9ab9f,髟
e996,e9aba2,髢
e997,e9aba3,髣
e998,e9aba6,髦
e999,e9abaf,髯
e99a,e9abab,髫
e99b,e9abae,髮
e99c,e9abb4,髴
e99d,e9abb1,髱
e99e,e9abb7,髷
e99f,e9abbb,髻
e9a0,e9ac86,鬆
e9a1,e9ac98,鬘
e9a2,e9ac9a,鬚
e9a3,e9ac9f,鬟
e9a4,e9aca2,鬢
e9a5,e9aca3,鬣
e9a6,e9aca5,鬥
e9a7,e9aca7,鬧
e9a8,e9aca8,鬨
e9a9,e9aca9,鬩
e9aa,e9acaa,鬪
e9ab,e9acae,鬮
e9ac,e9acaf,鬯
e9ad,e9acb2,鬲
e9ae,e9ad84,魄
e9af,e9ad83,魃
e9b0,e9ad8f,魏
e9b1,e9ad8d,魍
e9b2,e9ad8e,魎
e9b3,e9ad91,魑
e9b4,e9ad98,魘
e9b5,e9adb4,魴
e9b6,e9ae93,鮓
e9b7,e9ae83,鮃
e9b8,e9ae91,鮑
e9ba,e9ae97,鮗
e9bb,e9ae9f,鮟
e9bc,e9aea0,鮠
e9bd,e9aea8,鮨
e9be,e9aeb4,鮴
e9bf,e9af80,鯀
e9c0,e9af8a,鯊
e9c1,e9aeb9,鮹
e9c4,e9af91,鯑
e9c5,e9af92,鯒
e9c6,e9afa3,鯣
e9c7,e9afa2,鯢
e9c8,e9afa4,鯤
e9c9,e9af94,鯔
e9ca,e9afa1,鯡
e9cb,e9b0ba,鰺
e9cd,e9afb1,鯱
e9ce,e9afb0,鯰
e9cf,e9b095,鰕
e9d0,e9b094,鰔
e9d1,e9b089,鰉
e9d2,e9b093,鰓
e9d3,e9b08c,鰌
e9d4,e9b086,鰆
e9d5,e9b088,鰈
e9d6,e9b092,鰒
e9d7,e9b08a,鰊
e9d9,e9b0ae,鰮
e9da,e9b09b,鰛
e9db,e9b0a5,鰥
e9dc,e9b0a4,鰤
e9dd,e9b0a1,鰡
e9de,e9b0b0,鰰
e9df,e9b187,鱇
e9e0,e9b0b2,鰲
e9e2,e9b0be,鰾
e9e3,e9b19a,鱚
e9e4,e9b1a0,鱠
e9e5,e9b1a7,鱧
e9e6,e9b1b6,鱶
e9e7,e9b1b8,鱸
e9e8,e9b3a7,鳧
e9e9,e9b3ac,鳬
e9ea,e9b3b0,鳰
e9eb,e9b489,鴉
e9ec,e9b488,鴈
e9ee,e9b483,鴃
e9ef,e9b486,鴆
e9f0,e9b4aa,鴪
e9f1,e9b4a6,鴦
e9f2,e9b6af,鶯
e9f3,e9b4a3,鴣
e9f4,e9b49f,鴟
e9f5,e9b584,鵄
e9f6,e9b495,鴕
e9f7,e9b492,鴒
e9f9,e9b4bf,鴿
e9fa,e9b4be,鴾
e9fb,e9b586,鵆
e9fc,e9b588,鵈
ea40,e9b59d,鵝
ea41,e9b59e,鵞
ea43,e9b591,鵑
ea44,e9b590,鵐
ea45,e9b599,鵙
ea46,e9b5b2,鵲
ea47,e9b689,鶉
ea48,e9b687,鶇
ea49,e9b6ab,鶫
ea4a,e9b5af,鵯
ea4b,e9b5ba,鵺
ea4c,e9b69a,鶚
ea4d,e9b6a4,鶤
ea4e,e9b6a9,鶩
ea4f,e9b6b2,鶲
ea50,e9b784,鷄
ea51,e9b781,鷁
ea52,e9b6bb,鶻
ea53,e9b6b8,鶸
ea54,e9b6ba,鶺
ea57,e9b782,鷂
ea58,e9b799,鷙
ea59,e9b793,鷓
ea5a,e9b7b8,鷸
ea5b,e9b7a6,鷦
ea5c,e9b7ad,鷭
ea5d,e9b7af,鷯
ea5e,e9b7bd,鷽
ea5f,e9b89a,鸚
ea60,e9b89b,鸛
ea61,e9b89e,鸞
ea62,e9b9b5,鹵
ea63,e9b9b9,鹹
ea64,e9b9bd,鹽
ea65,e9ba81,麁
ea66,e9ba88,麈
ea67,e9ba8b,麋
ea68,e9ba8c,麌
ea69,e9ba92,麒
ea6a,e9ba95,麕
ea6b,e9ba91,麑
ea6c,e9ba9d,麝
ea6d,e9baa5,麥
ea6e,e9baa9,麩
ea6f,e9bab8,麸
ea70,e9baaa,麪
ea71,e9baad,麭
ea72,e99da1,靡
ea73,e9bb8c,黌
ea74,e9bb8e,黎
ea75,e9bb8f,黏
ea76,e9bb90,黐
ea77,e9bb94,黔
ea78,e9bb9c,黜
ea79,e9bb9e,點
ea7a,e9bb9d,黝
ea7b,e9bba0,黠
ea7c,e9bba5,黥
ea7d,e9bba8,黨
ea7e,e9bbaf,黯
ea80,e9bbb4,黴
ea81,e9bbb6,黶
ea82,e9bbb7,黷
ea84,e9bbbb,黻
ea85,e9bbbc,黼
ea86,e9bbbd,黽
ea87,e9bc87,鼇
ea88,e9bc88,鼈
ea89,e79ab7,皷
ea8a,e9bc95,鼕
ea8b,e9bca1,鼡
ea8c,e9bcac,鼬
ea8d,e9bcbe,鼾
ea8e,e9bd8a,齊
ea8f,e9bd92,齒
ea90,e9bd94,齔
ea91,e9bda3,齣
ea92,e9bd9f,齟
ea93,e9bda0,齠
ea94,e9bda1,齡
ea95,e9bda6,齦
ea96,e9bda7,齧
ea97,e9bdac,齬
ea98,e9bdaa,齪
ea99,e9bdb7,齷
ea9a,e9bdb2,齲
ea9b,e9bdb6,齶
ea9c,e9be95,龕
ea9d,e9be9c,龜
ea9e,e9bea0,龠
ea9f,e5a0af,堯
eaa0,e6a787,槇
eaa1,e98199,遙
eaa2,e791a4,瑤
eaa3,e5879c,凜
eaa4,e78699,熙
fa49,e285b9,ⅹ
fa8d,e58e93,厓
fbae,e8b3b4,賴
